,link,label,id
159,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231213_1bvr170523.html,Beschluss vom 13. Dezember 2023,rk20231213_1bvr170523
160,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231213_2bvr220421.html,Beschluss vom 13. Dezember 2023,rk20231213_2bvr220421
161,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231212_1bvr007522.html,Beschluss vom 12. Dezember 2023,rk20231212_1bvr007522
162,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_1bvr213723.html,Beschluss vom 11. Dezember 2023,rk20231211_1bvr213723
163,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_1bvr012823.html,Beschluss vom 11. Dezember 2023,rk20231211_1bvr012823
164,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_2bvr019521.html,Beschluss vom 11. Dezember 2023,rk20231211_2bvr019521
165,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/vb20231211_vz000523.html,Beschluss vom 11. Dezember 2023,vb20231211_vz000523
166,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_1bvr180322.html,Beschluss vom 11. Dezember 2023,rk20231211_1bvr180322
167,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_1bvr205822.html,Beschluss vom 11. Dezember 2023,rk20231211_1bvr205822
168,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231211_1bvr118823.html,Beschluss vom 11. Dezember 2023,rk20231211_1bvr118823
169,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231206_1bvr178118.html,Beschluss vom 6. Dezember 2023,rk20231206_1bvr178118
170,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231206_1bvr060523.html,Beschluss vom 6. Dezember 2023,rk20231206_1bvr060523
171,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231205_1bvr222122.html,Beschluss vom 5. Dezember 2023,rk20231205_1bvr222122
172,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/cs20231205_2bvc001823.html,Beschluss vom 5. Dezember 2023,cs20231205_2bvc001823
173,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231205_2bvr166123.html,Beschluss vom 5. Dezember 2023,rk20231205_2bvr166123
174,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231205_2bvr174920.html,Beschluss vom 5. Dezember 2023,rk20231205_2bvr174920
175,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231204_1bvr022916.html,Beschluss vom 4. Dezember 2023,rk20231204_1bvr022916
176,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231204_2bvr169423.html,Beschluss vom 4. Dezember 2023,rk20231204_2bvr169423
177,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231204_2bvr169922.html,Beschluss vom 4. Dezember 2023,rk20231204_2bvr169922
178,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231204_1bvr235423.html,Beschluss vom 4. Dezember 2023,rk20231204_1bvr235423
179,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/12/rk20231204_1bvr202316.html,Beschluss vom 4. Dezember 2023,rk20231204_1bvr202316
180,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231130_2bvr147823.html,Beschluss vom 30. November 2023,rk20231130_2bvr147823
181,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231130_1bvr150923.html,Beschluss vom 30. November 2023,rk20231130_1bvr150923
182,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231130_2bvr032323.html,Beschluss vom 30. November 2023,rk20231130_2bvr032323
183,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/hs20231129_2bvh000121.html,Beschluss vom 29. November 2023,hs20231129_2bvh000121
184,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/fs20231129_2bvf000121.html,Urteil vom 29. November 2023,fs20231129_2bvf000121
185,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/fs20231129_2bvf000118.html,Beschluss vom 29. November 2023,fs20231129_2bvf000118
186,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/cs20231128_2bvc001423.html,Beschluss vom 28. November 2023,cs20231128_2bvc001423
187,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/cs20231128_2bvc001723.html,Beschluss vom 28. November 2023,cs20231128_2bvc001723
188,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/ls20231128_2bvl000813.html,Beschluss vom 28. November 2023,ls20231128_2bvl000813
189,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231124_1bvr196223.html,Beschluss vom 24. November 2023,rk20231124_1bvr196223
190,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231122_1bvr061822.html,Beschluss vom 22. November 2023,rk20231122_1bvr061822
191,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/cs20231122_2bvc000323.html,Beschluss vom 22. November 2023,cs20231122_2bvc000323
192,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rs20231122_1bvr257715.html,Urteil vom 22. November 2023,rs20231122_1bvr257715
193,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/ls20231121_1bvl000621.html,Beschluss vom 21. November 2023,ls20231121_1bvl000621
194,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231117_1bvr103723.html,Beschluss vom 17. November 2023,rk20231117_1bvr103723
195,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231117_1bvr107623.html,Beschluss vom 17. November 2023,rk20231117_1bvr107623
196,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231117_1bvr191523.html,Beschluss vom 17. November 2023,rk20231117_1bvr191523
197,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/rk20231116_1bvr060722.html,Beschluss vom 16. November 2023,rk20231116_1bvr060722
198,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/fs20231115_2bvf000122.html,Urteil vom 15. November 2023,fs20231115_2bvf000122
199,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/11/gs20231115_2bvg000119.html,Beschluss vom 15. November 2023,gs20231115_2bvg000119
200,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230907_2bvr123323.html,Beschluss vom 7. September 2023,rk20230907_2bvr123323
201,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230905_1bvr169122.html,Beschluss vom 5. September 2023,rk20230905_1bvr169122
202,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230905_1bvr139523.html,Beschluss vom 5. September 2023,rk20230905_1bvr139523
203,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230905_1bvr093222.html,Beschluss vom 5. September 2023,rk20230905_1bvr093222
204,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230905_2bvr126023.html,Beschluss vom 5. September 2023,rk20230905_2bvr126023
205,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/09/rk20230904_2bvr123923.html,Beschluss vom 4. September 2023,rk20230904_2bvr123923
206,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230831_1bvr160223.html,Beschluss vom 31. August 2023,rk20230831_1bvr160223
207,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230831_1bvr160123.html,Beschluss vom 31. August 2023,rk20230831_1bvr160123
208,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/qk20230831_1bvq009123.html,Beschluss vom 31. August 2023,qk20230831_1bvq009123
209,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230830_1bvr165422.html,Beschluss vom 30. August 2023,rk20230830_1bvr165422
210,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/lk20230829_1bvl000422.html,Beschluss vom 29. August 2023,lk20230829_1bvl000422
211,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230829_1bvr133123.html,Beschluss vom 29. August 2023,rk20230829_1bvr133123
212,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230828_1bvr108823.html,Beschluss vom 28. August 2023,rk20230828_1bvr108823
213,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230825_1bvr161223.html,Beschluss vom 25. August 2023,rk20230825_1bvr161223
214,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230824_1bvr061420.html,Beschluss vom 24. August 2023,rk20230824_1bvr061420
215,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/qk20230824_1bvq000822.html,Beschluss vom 24. August 2023,qk20230824_1bvq000822
216,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/qk20230823_1bvq008523.html,Beschluss vom 23. August 2023,qk20230823_1bvq008523
217,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230817_2bvr185122.html,Beschluss vom17. August 2023,rk20230817_2bvr185122
218,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230811_1bvr146123.html,Beschluss vom 11. August 2023,rk20230811_1bvr146123
219,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230809_2bvr137320.html,Beschluss vom 9. August 2023,rk20230809_2bvr137320
220,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230809_2bvr055822.html,Beschluss vom 9. August 2023,rk20230809_2bvr055822
221,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230804_2bvr005419.html,Beschluss vom 4. August 2023,rk20230804_2bvr005419
222,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230803_2bvr183822.html,Beschluss vom 3. August 2023,rk20230803_2bvr183822
223,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230803_2bvr004923.html,Beschluss vom 3. August 2023,rk20230803_2bvr004923
224,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/08/rk20230802_2bvr059323.html,Beschluss vom 2. August 2023,rk20230802_2bvr059323
225,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230731_2bvr101421.html,Beschluss vom 31. Juli 2023,rk20230731_2bvr101421
226,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230731_1bvr145123.html,Beschluss vom 31. Juli 2023,rk20230731_1bvr145123
227,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/lk20230728_2bvl002217.html,Beschluss vom 28. Juli 2023,lk20230728_2bvl002217
228,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230727_2bvr091720.html,Beschluss vom 27. Juli 2023,rk20230727_2bvr091720
229,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230727_1bvr124223.html,Beschluss vom 27. Juli 2023,rk20230727_1bvr124223
230,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230727_2bvr042723.html,Beschluss vom 27. Juli 2023,rk20230727_2bvr042723
231,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/qk20230725_1bvq007123.html,Beschluss vom 25. Juli 2023,qk20230725_1bvq007123
232,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230718_1bvr098023.html,Beschluss vom 18. Juli 2023,rk20230718_1bvr098023
233,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230718_1bvr060019.html,Beschluss vom 18. Juli 2023,rk20230718_1bvr060019
234,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230712_1bvr005823.html,Beschluss vom 12. Juli 2023,rk20230712_1bvr005823
235,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230712_2bvr048214.html,Beschluss vom 12. Juli 2023,rk20230712_2bvr048214
236,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230710_2bvr080723.html,Beschluss vom 10. Juli 2023,rk20230710_2bvr080723
237,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/rk20230707_2bvr088223.html,Beschluss vom 7. Juli 2023,rk20230707_2bvr088223
238,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/lk20230705_2bvl000923.html,Beschluss vom 5. Juli 2023,lk20230705_2bvl000923
239,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/cs20230705_2bvc000423.html,Beschluss vom 5. Juli 2023,cs20230705_2bvc000423
240,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/07/es20230705_2bve000423.html,Beschluss vom 5. Juli 2023,es20230705_2bve000423
241,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230629_2bvr035523.html,Beschluss vom 29. Juni 2023,rk20230629_2bvr035523
242,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230629_2bvr076023.html,Beschluss vom 29. Juni 2023,rk20230629_2bvr076023
243,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230628_1bvr101723.html,Beschluss vom 28. Juni 2023,rk20230628_1bvr101723
244,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230627_1bvr259921.html,Beschluss vom 27. Juni 2023,rk20230627_1bvr259921
245,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230627_1bvr105023.html,Beschluss vom 27. Juni 2023,rk20230627_1bvr105023
246,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230627_2bvr002223.html,Beschluss vom 27. Juni 2023,rk20230627_2bvr002223
247,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230626_2bvr047423.html,Beschluss vom 26. Juni 2023,rk20230626_2bvr047423
248,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230626_1bvr049123.html,Beschluss vom 26. Juni 2023,rk20230626_1bvr049123
249,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2023/06/rk20230626_2bvr067623.html,Beschluss vom 26. Juni 2023,rk20230626_2bvr067623
250,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl001323.html,Beschluss vom 27. September 2024,ls20240927_2bvl001323
251,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl002023.html,Beschluss vom 27. September 2024,ls20240927_2bvl002023
252,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000723.html,Beschluss vom 27. September 2024,ls20240927_2bvl000723
253,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/cs20240927_2bvc004323.html,Beschluss vom 27. September 2024,cs20240927_2bvc004323
254,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/es20240927_2bve001120.html,Beschluss vom 27. September 2024,es20240927_2bve001120
255,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000623.html,Beschluss vom 27. September 2024,ls20240927_2bvl000623
256,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000424.html,Beschluss vom 27. September 2024,ls20240927_2bvl000424
257,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000323.html,Beschluss vom 27. September 2024,ls20240927_2bvl000323
258,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000423.html,Beschluss vom 27. September 2024,ls20240927_2bvl000423
259,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240927_2bvl000324.html,Beschluss vom 27. September 2024,ls20240927_2bvl000324
260,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/cs20240924_2bvc000722.html,Beschluss vom 24. September 2024,cs20240924_2bvc000722
261,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/ls20240923_1bvl000921.html,Beschluss vom 23. September 2024,ls20240923_1bvl000921
262,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/qk20240921_1bvq005724.html,Beschluss vom 21. September 2024,qk20240921_1bvq005724
263,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240919_2bvr035021.html,Beschluss vom 19. September 2024,rk20240919_2bvr035021
264,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240918_2bvr082324.html,Beschluss vom 18. September 2024,rk20240918_2bvr082324
265,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/es20240918_2bve000120.html,Urteil vom 18. September 2024,es20240918_2bve000120
266,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240913_1bvr162324.html,Beschluss vom 13. September 2024,rk20240913_1bvr162324
267,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240910_1bvr093624.html,Beschluss vom 10. September 2024,rk20240910_1bvr093624
268,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240910_2bvr061824.html,Beschluss vom 10. September 2024,rk20240910_2bvr061824
269,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/lk20240905_2bvl000317.html,Beschluss vom 5. September 2024,lk20240905_2bvl000317
270,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240905_1bvr194924.html,Beschluss vom 5. September 2024,rk20240905_1bvr194924
271,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/09/rk20240904_2bvr079824.html,Beschluss vom 4. September 2024,rk20240904_2bvr079824
272,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240821_1bvr210622.html,Beschluss vom 21. August 2024,rk20240821_1bvr210622
273,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240820_1bvr140924.html,Beschluss vom 20. August 2024,rk20240820_1bvr140924
274,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240813_2bvr004424.html,Beschluss vom 13. August 2024,rk20240813_2bvr004424
275,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240808_1bvr168024.html,Beschluss vom 8. August 2024,rk20240808_1bvr168024
276,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240808_1bvr119524.html,Beschluss vom 8. August 2024,rk20240808_1bvr119524
277,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240807_2bvr041824.html,Beschluss vom 7. August 2024,rk20240807_2bvr041824
278,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240807_2bvr176223.html,Beschluss vom 7. August 2024,rk20240807_2bvr176223
279,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240806_2bvr092024.html,Beschluss vom 6. August 2024,rk20240806_2bvr092024
280,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240805_2bvr200220.html,Beschluss vom 5. August 2024,rk20240805_2bvr200220
281,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240802_2bvr096524.html,Beschluss vom 2. August 2024,rk20240802_2bvr096524
282,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240802_1bvr148423.html,Beschluss vom 2. August 2024,rk20240802_1bvr148423
283,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/cs20240802_2bvc003123.html,Beschluss vom 2. August 2024,cs20240802_2bvc003123
284,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/cs20240802_2bvc001123.html,Beschluss vom 2. August 2024,cs20240802_2bvc001123
285,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/08/rk20240801_2bvr145823.html,Beschluss vom 1. August 2024,rk20240801_2bvr145823
286,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240731_2bvr084624.html,Beschluss vom 31. Juli 2024,rk20240731_2bvr084624
287,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/cs20240730_2bvc000120.html,Beschluss vom 30. Juli 2024,cs20240730_2bvc000120
288,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/cs20240730_2bvc004223.html,Beschluss vom 30. Juli 2024,cs20240730_2bvc004223
289,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr079023.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr079023
290,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr084223.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr084223
291,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr055124.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr055124
292,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr068824.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr068824
293,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr036124.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr036124
294,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr040224.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr040224
295,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr074424.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr074424
296,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr077924.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr077924
297,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr022824.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr022824
298,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr072924.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr072924
299,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2024/07/rk20240730_2bvr112023.html,Beschluss vom 30. Juli 2024,rk20240730_2bvr112023
300,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/03/rk20260309_1bvr038026.html,Beschluss vom 9. März 2026,rk20260309_1bvr038026
301,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/03/rk20260304_2bvr181823.html,Beschluss vom 4. März 2026,rk20260304_2bvr181823
302,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260226_2bvr036426.html,Beschluss vom 26. Februar 2026,rk20260226_2bvr036426
303,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260225_1bvr269425.html,Beschluss vom 25. Februar 2026,rk20260225_1bvr269425
304,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260220_2bvr205421.html,Beschluss vom 20. Februar 2026,rk20260220_2bvr205421
305,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/cs20260218_2bvc000425.html,Beschluss vom 18. Februar 2026,cs20260218_2bvc000425
306,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260212_1bvr027926.html,Beschluss vom 12. Februar 2026,rk20260212_1bvr027926
307,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260212_1bvr028026.html,Beschluss vom 12. Februar 2026,rk20260212_1bvr028026
308,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260212_1bvr180521.html,Beschluss vom 12. Februar 2026,rk20260212_1bvr180521
309,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260211_2bvr140223.html,Beschluss vom 11. Februar 2026,rk20260211_2bvr140223
310,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260211_2bvr123924.html,Beschluss vom 11. Februar 2026,rk20260211_2bvr123924
311,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260210_1bvr269325.html,Beschluss vom 10. Februar 2026,rk20260210_1bvr269325
312,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260209_2bvr014326.html,Beschluss vom 9. Februar 2026,rk20260209_2bvr014326
313,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rs20260209_2bvr050821.html,Beschluss vom 9. Februar 2026,rs20260209_2bvr050821
314,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/cs20250205_2bvc000725.html,Beschluss vom 5. Februar 2026,cs20250205_2bvc000725
315,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rs20260205_2bvr093419.html,Beschluss vom 5. Februar 2026,rs20260205_2bvr093419
316,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/02/rk20260203_2bvr162625.html,Beschluss vom 3. Februar 2026,rk20260203_2bvr162625
317,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/01/ls20260128_2bvl001914.html,Beschluss vom 28. Januar 2026,ls20260128_2bvl001914
318,https://www.bundesverfassungsgericht.de/SharedDocs/Entscheidungen/DE/2026/01/es20260127_2bve001425.html,Beschluss vom 27. Januar 2026,es20260127_2bve001425
